-0.24314932681520016,-0.42202726221040765,-0.4575025639083202,-0.464723628025217,-0.4687046432015512,-0.47067978537964417,-0.471667681149128,-0.4721617107226728,-0.47240874598689403,-0.47253226883786353,-0.4729945962480531,-0.4734828231531006,-0.47349926872131337
-0.13304007595017897,-0.36003469419738166,-0.4399209904466681,-0.45333611942969043,-0.4596527595645728,-0.46278341750713914,-0.46434897798188884,-0.4651318141637695,-0.46552324628333946,-0.4657189659384403,-0.46595731556768283,-0.46600755792189485,-0.46633957212986654
-0.08112704625941207,-0.23667610238777165,-0.40791133812842356,-0.4381307989813704,-0.44748457831807226,-0.45240346700114586,-0.45486464935590526,-0.4560952751130003,-0.4567105967540587,-0.4570182598447221,-0.4571720921509546,-0.4572020543681459,-0.45744746667429526
-0.05226519254881176,-0.12961830587241363,-0.34602185993266266,-0.41689423398486525,-0.4310458004795568,-0.4387985848642812,-0.44263979291985844,-0.4445604131341459,-0.4455207292135948,-0.44600088881831845,-0.44624096917638156,-0.4461659910270373,-0.446336299012014
-0.03475977755977455,-0.07909443665432457,-0.22434938222488748,-0.3826449256944185,-0.408992950708547,-0.4209694120688775,-0.4269237071225763,-0.42990098689180756,-0.43138963148827686,-0.4321339550260788,-0.4325061172466362,-0.43235006073925575,-0.4324410388110221
-0.023573916151424998,-0.05097628674779525,-0.12311436581709033,-0.3203087597899134,-0.3803710322230398,-0.3975672870501229,-0.40671797789956177,-0.41129605072618936,-0.41358509035466395,-0.4147296112058206,-0.4153018720124167,-0.4156307066028375,-0.41538877430668625
-0.016185301892313174,-0.033911482155553854,-0.07521900598889039,-0.202245097696932,-0.34071739452768324,-0.36665618035470143,-0.38073249186818825,-0.38769247058759687,-0.39117242915796685,-0.3929124092650695,-0.3937823996268962,-0.39421739511488946,-0.3941201215692359
-0.011196590962484989,-0.023002195327461557,-0.048512312360247625,-0.11149872132495699,-0.2763852508682712,-0.3266862117522434,-0.3473640237886995,-0.3577572680664463,-0.3629546522098892,-0.3655533447847355,-0.366852691268466,-0.3675023647410848,-0.36756067396638475
-0.007778598679122645,-0.015792954066289257,-0.03228612730474004,-0.06828434477980598,-0.1667228930275133,-0.27728763432442455,-0.304798539376595,-0.31983630562354215,-0.32735466454300866,-0.33111384226618323,-0.3329934311815426,-0.33393322579147866,-0.3341897759504237
-0.005417800402380693,-0.010922922509998607,-0.021905734539760854,-0.04409747034294632,-0.09281990277015124,-0.20991409553586973,-0.2517505515246177,-0.2724831301273705,-0.2827139560734682,-0.28782910413613116,-0.2903866783329033,-0.2916654655730389,-0.29211484892808415
-0.003786619026350121,-0.00758492077096383,-0.015042030673741161,-0.02937031350985462,-0.05710170897450718,-0.11933894520805319,-0.19306033940477405,-0.21684319941883917,-0.2294402199286392,-0.23574573196918883,-0.23889848967814709,-0.24047486884643532,-0.24105877909442663
-0.0026655471618988393,-0.005279274763067032,-0.010402254963762772,-0.019936494136476392,-0.03696766571475197,-0.06762689931430228,-0.1304468730548686,-0.15874025755727686,-0.1727078176498632,-0.17963315012522502,-0.18309587344482178,-0.18482723566522596,-0.1854758602013155
-0.0018969769927018464,-0.00368693638104489,-0.007219663906208354,-0.013693151792214038,-0.024656984003678745,-0.04194170513277316,-0.07109106028119669,-0.1071285688102115,-0.12038576355826429,-0.12726995766060406,-0.13071344371914045,-0.13243518736543153,-0.1330952515197243
-0.0013653213786629825,-0.0025934985787344268,-0.005020337963262362,-0.009469168248809305,-0.016750631874867205,-0.027276060681424026,-0.041390282071540024,-0.06423332173574091,-0.07797514742901338,-0.08434967276432025,-0.08752862418125655,-0.08911810263360304,-0.08975252807386916
-0.0009902332842958244,-0.0018446003559397506,-0.003501788339765183,-0.0065688351476914765,-0.011509400648374125,-0.018240645280380444,-0.02600979645242685,-0.03522785233145194,-0.04708450207414982,-0.05259335453001393,-0.05536544094468515,-0.056751507887675356,-0.057332163814122594
-0.0007199675803453431,-0.0013269930130384382,-0.0024600403672976803,-0.00456273023624497,-0.007959001504941587,-0.012409783269355587,-0.017041329532017688,-0.02122878671122674,-0.02621326098876839,-0.030949437333484556,-0.03325696720806281,-0.034411226010114024,-0.03491857840945485
-0.0005224910723945662,-0.0009620595466001396,-0.0017475284407593625,-0.0031772845810541604,-0.005518276422678882,-0.00853208688902404,-0.011445975136569928,-0.0135828405264937,-0.015122386459804658,-0.01723894367891363,-0.01904056292016081,-0.019966043544718752,-0.020391235552151468
-0.0003775049340933418,-0.000699249871702614,-0.0012557758613930207,-0.0022275368485783335,-0.003828214529634014,-0.005899643263053155,-0.007805880277407661,-0.008992026067703572,-0.00944576073982696,-0.009701979665816226,-0.010445824653095688,-0.011131836239350441,-0.011475993181253294
-0.0002712558195095153,-0.0005073064191975367,-0.0009095402833312795,-0.0015788861194117741,-0.0026603649219454953,-0.004087162958716422,-0.0053720598466870965,-0.006076234587309065,-0.006164700620785199,-0.005927791200375434,-0.005778747127933191,-0.005999477533063394,-0.006254480783772213
-0.00019379620762774983,-0.0003664356511236463,-0.0006605108527969437,-0.001132058456723312,-0.0018599612635707948,-0.002830740372752684,-0.0037138585874025064,-0.004157306735071419,-0.004128221837867699,-0.0038196699767826313,-0.003466293861742144,-0.003267102531956718,-0.0033202223108238153
-0.00013766619572985826,-0.0002632345488395574,-0.00047884174569815614,-0.0008181702775258977,-0.001313856030419667,-0.0019620298684087712,-0.002569406037774178,-0.0028642854780777417,-0.0028074415600693316,-0.002536965335728594,-0.002209323705632142,-0.0019311253723220407,-0.0017748019254432187
-9.72212844063332e-05,-0.00018801577978077346,-0.00034564563981299984,-0.0005929832442372116,-0.000938402306911226,-0.001366667567141051,-0.0017747655722793391,-0.0019785100953547516,-0.0019259614321138693,-0.0017150699835688894,-0.001456552090714531,-0.0012193268585993992,-0.001028130893014636
-6.821582791818274e-05,-0.00013352004493061872,-0.0002481480296307364,-0.00042913246380080986,-0.0006754966161538867,-0.0009608319604969799,-0.0012249420863160016,-0.001364601768557166,-0.0013260736534761665,-0.0011706118916599226,-0.000978642133275111,-0.0007980717871216697,-0.0006416346831882063
-4.7491714357781014e-05,-9.425841293697647e-05,-0.00017713289581315273,-0.0003092843243002034,-0.0004876972040932948,-0.0006824910085879524,-0.0008485266780738308,-0.0009370818739363234,-0.0009120512799844164,-0.0008018701969398254,-0.000663784940916253,-0.0005324184893459974,-0.00041581431803973943
-3.272648014910866e-05,-6.610457260396285e-05,-0.0001257084388423869,-0.00022173167059145581,-0.00035170328547064065,-0.0004884468768802801,-0.0005929042523466974,-0.0006413796214107877,-0.000623631505824794,-0.0005484551594040145,-0.0004513877609051021,-0.0003581755620287273,-0.00027561639011329904
